dt_trading,2014-11-03,2014-11-04,2014-11-05,2014-11-06,2014-11-07,2014-11-10,2014-11-11,2014-11-12,2014-11-13,2014-11-14,2014-11-17,2014-11-18,2014-11-19,2014-11-20,2014-11-21,2014-11-24,2014-11-25,2014-11-26,2014-11-27,2014-11-28,2014-12-01,2014-12-02,2014-12-03,2014-12-04,2014-12-05,2014-12-08,2014-12-09,2014-12-10,2014-12-11,2014-12-12,2014-12-15,2014-12-16,2014-12-17,2014-12-18,2014-12-19,2014-12-22,2014-12-23,2014-12-24,2014-12-29,2014-12-30,2014-12-31,2015-01-02,2015-01-05,2015-01-06,2015-01-07,2015-01-08,2015-01-09,2015-01-12,2015-01-13,2015-01-14,2015-01-15,2015-01-16,2015-01-19,2015-01-20,2015-01-21,2015-01-22,2015-01-23,2015-01-26,2015-01-27,2015-01-28,2015-01-29,2015-01-30,2015-02-02,2015-02-03,2015-02-04,2015-02-05,2015-02-06,2015-02-09,2015-02-10,2015-02-11,2015-02-12,2015-02-13,2015-02-16,2015-02-17,2015-02-18,2015-02-19,2015-02-20,2015-02-23,2015-02-24,2015-02-25,2015-02-26
2015-01-05,23.445759248656174,22.962504671996008,22.959323065318,23.057391227237485,23.457033810726386,23.478915863005692,23.174440549487937,23.12488098499671,22.686796345799813,22.491740761642948,22.953876995266114,22.994320198725337,23.057762705255207,23.23392231904804,23.543037857570845,23.97213039452237,24.787863027054627,24.59293728739209,24.348138474402393,24.198907953822417,23.99009589897041,23.709091689000097,23.647523711435127,23.43676368359429,23.27511426882471,22.972429582344564,23.103825122178165,23.060894352497737,22.74941088081594,22.685858641355324,22.33016948901798,22.437251162203143,22.39148157983847,22.62540525150921,22.369630724633524,22.190354744748817,22.369107791706522,22.97889206705421,21.48401494120679,21.157602990670437,2.904624626484802,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-06,23.458747675763657,22.97345848489171,22.968993224218604,23.06807958554991,23.472938206868733,23.493366379117788,23.192341753287597,23.139364212349797,22.701376356154835,22.510078431831246,22.96863415994911,23.009305700749316,23.072364212102517,23.246504186070354,23.559490148751067,23.981860872753433,24.789049508965103,24.60713970922263,24.37612030991342,24.198657472007493,23.988816491060213,23.708052602536924,23.64344735968601,23.436607962615916,23.273194438699832,22.974314193118435,23.10248951533167,23.06010418320709,22.74925938613941,22.68070066913495,22.326947343551378,22.43661688473753,22.39046752315867,22.632253072966677,22.372143593035382,22.201363309437607,22.382803185755076,23.019482946133056,21.50200171045047,21.15105162621369,0.034966943352447794,20.399822176560214,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-07,23.471464928110436,22.984971563257155,22.978863473992277,23.078885615197024,23.488717570156584,23.507916164297516,23.210203408270928,23.153919144613067,22.716374705846533,22.528517853362388,22.983612050531907,23.02433034239606,23.087169984902747,23.259168350689755,23.57618225661112,23.991399075440167,24.790083301897283,24.62160838427231,24.404890878793346,24.19848004188217,23.98793340952114,23.7074084784618,23.64001345219874,23.43671378955275,23.271640756458172,22.97633816496595,23.10154615066359,23.059692039056177,22.749363091627934,22.67640178634248,22.324248129007646,22.436097205741792,22.38956186148229,22.63772816682596,22.373731721453847,22.208748151803704,22.39160942614627,23.037568631630318,21.519970392910608,21.145475411125613,-1.5938806373174421,20.399705135170475,19.814489360352155,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-08,23.483871339981018,22.997041222715463,22.988923470377255,23.089794948004833,23.504315437191657,23.522523522960327,23.227959622395474,23.168496970406004,22.731757417220532,22.54699348364521,22.998768212709074,23.03934635879687,23.102134759580238,23.271886955841794,23.593035920640332,24.000751705308897,24.791059730918228,24.636212625966728,24.434144617856617,24.198383965066064,23.987473249993815,23.707186155204933,23.637248043656555,23.437110544558372,23.270480530841606,22.97856514258765,23.101045241802137,23.059722866555795,22.749789116644003,22.673054818806616,22.32212871449256,22.43578287527151,22.388833028649774,22.642071192058804,22.374571219117513,22.213053410775906,22.396219046897517,23.036201766560154,21.537913827388024,21.140989695114463,-2.13908391780102,20.399704825694855,19.82895300905394,19.50274644147115,19.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-09,23.495930139284138,23.009660323724535,22.99916100459209,23.1007924391581,23.519678720543787,23.53714800890909,23.24554743237943,23.183050631984955,22.74748908464013,22.565442047952175,23.014060503731354,23.054307561508864,23.117213958804,23.28463237397596,23.60997611192565,24.009924434188516,24.792066727565455,24.650829951849357,24.46359468028944,24.1983772427262,23.987459269686713,23.70740850079064,23.6351728000462,23.437824347006774,23.269737920313627,22.98105287703151,23.101031719507642,23.06025439438978,22.75059770760501,22.67074139472144,22.32063885653655,22.435756418230238,22.388343591425,22.645507729170056,22.37482786383027,22.214792283675003,22.39728675806284,23.01827492423233,21.555823661171285,21.13769626313147,-1.7498260288229635,20.399871228674098,19.84336567257984,19.50545144512905,19.17083668396885,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-12,23.529696545238924,23.050676053157265,23.030788778606194,23.134150764918754,23.56388083372262,23.58073850931105,23.296714736079327,23.226122358554147,22.796402347070416,22.62002661569806,23.060337395718133,23.098424049470218,23.16270263161349,23.32275667347582,23.66061403415202,24.03640446972004,24.796039535696444,24.693658671829382,24.55053508524332,24.198968707445417,23.990276899689405,23.71091267475725,23.633238888225808,23.44208032105531,23.270210109719923,22.990569726986678,23.10428553661042,23.065322199330744,22.755818246155712,22.670650700591732,22.320337498697334,22.43810615943615,22.388849314887352,22.652408039819154,22.373603486931408,22.209278435021776,22.38521817513228,22.891659221234452,21.609250158558194,21.13578404950814,3.6526234209078368,20.40178294169208,19.886053160530132,19.512956172074443,19.23271777026618,19.427506267391667,19.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-13,23.540055045843445,23.065332421644275,23.041577085932566,23.14533390847562,23.577842427403677,23.595052030180653,23.313057871895797,23.24014385857766,22.813147222658632,22.637779526100044,23.075759005750857,23.112735641514277,23.177807490606302,23.335337658312948,23.677214677283605,24.044893694983337,24.797900247632686,24.70726759225715,24.5782763004512,24.19939340562893,23.992213439705125,23.71306296783768,23.634053190279932,23.44425829142363,23.27131653861299,22.99456012614683,23.106565210828776,23.068289458800006,22.758622106169152,22.673063779557943,22.321721180775324,22.43989194210657,22.38982578620094,22.65417286015441,22.372979869385297,22.20526490467656,22.377908869225912,22.83321680888553,21.62691823220565,21.1380063080093,6.447548111516899,20.402999231822985,19.90001999935693,19.515153646254003,19.25294084374823,19.436567699047895,19.361040195837464,19.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-14,23.549925477787173,23.080435706493446,23.05245391938649,23.156517836682475,23.591354639772714,23.609199188161792,23.328961718572376,23.253932210221706,22.830042606373862,22.655223014843752,23.09111070422439,23.12678512404224,23.192814188660765,23.34781076108927,23.693575177070304,24.053215914940374,24.800120281939392,24.720400246358682,24.605060350535776,24.199942957334933,23.994662368501302,23.715712713793266,23.63560015675192,23.4468349944113,23.27291412073598,22.999011632579997,23.109477682397088,23.071937794617515,22.762006670038506,22.676750578426102,22.323876513434577,22.44225484544381,22.39126648079312,22.65593291788874,22.372447316537112,22.200786850742286,22.369763844552615,22.77027624026172,21.644493068918127,21.141726303939198,9.55075839123748,20.404544561056007,19.913817618586588,19.51715858001851,19.27287301756019,19.445539481688364,19.372067854108533,19.749985164241213,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-15,23.559288430724038,23.095952037171422,23.06339588306849,23.167682744876373,23.604384639208302,23.623147033381834,23.344380885391175,23.267450877563753,22.84704452468538,22.67230741438371,23.106352217726307,23.140535767166085,23.20768226891401,23.360149731338122,23.709639894184765,24.0613706160354,24.80274320897674,24.732983376384723,24.630712686913725,24.200623561014908,23.997626912693562,23.718860958212733,23.63787512144945,23.449816984714953,23.275008112881952,23.003946635418544,23.11303618486823,23.076281628505026,22.765990946510755,22.68172553958264,22.326810577753527,22.445228043439432,22.39319876296837,22.657823322725566,22.372109617642497,22.196171820891788,22.361210867385957,22.704769670446353,21.66195916691072,21.14696443370684,12.860967158654198,20.406433879509294,19.92742399588078,19.51895258778908,19.29246585788049,19.454401304562055,19.38306926007804,19.750001340351773,19.840605115210444,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-16,23.568127387932204,23.111843087979658,23.074377716559415,23.17880805175313,23.61690297005707,23.636863865355558,23.35927291039494,23.280665078318112,22.864107576080123,22.68898532503812,23.12144358440031,23.1539524174236,23.222371961247838,23.37232854810679,23.725356420897267,24.06935625381523,24.80580520557534,24.7449519287039,24.65507747737344,24.20144111466773,24.00110696046537,23.7225027762789,23.64086902948369,23.453207556251623,23.27760062156555,23.00938163014226,23.117248668927193,23.081328164357277,22.770587071387823,22.687991907779356,22.330523342235285,22.448836484932993,22.39564412995459,22.659964105901402,22.372060230532373,22.191716421189888,22.352639880036136,22.638469184818376,21.679299832886276,21.153727528964183,16.284869983903086,20.408676298897223,19.940817650416474,19.520521222806476,19.31167421048447,19.46313371036132,19.394029253128892,19.75007632983328,19.880995317038447,19.946052017193676,19.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-19,23.591378522329116,23.161314476722204,23.10728186389922,23.21172890181931,23.651144034070914,23.676330017757806,23.400405446353318,23.318159362751086,22.915188093897953,22.736140144825242,23.165421858233938,23.191870522763168,23.264983310721153,23.407647310714225,23.76994125528992,24.09226787926996,24.817876478101557,24.77664264487469,24.71916899670339,24.20476994866329,24.01458893061066,23.73628086809669,23.65400803427075,23.46581478573693,23.28834305781255,23.028763115633268,23.1338102744622,23.10064775524478,22.788064800290897,22.714403937609543,22.34622683305845,22.463599381516822,22.406185705909508,22.668862860824586,22.374421546847707,22.181809939503992,22.330150920538404,22.450124041282173,21.730384433055566,21.183031452838584,26.42543858127759,20.417525703756066,19.97951559197193,19.523789506042107,19.366589993705393,19.488372653886582,19.426488131759985,19.75087327247623,19.99892170546468,20.081297465230957,20.01213047210643,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-20,23.598014201888116,23.178232047761732,23.11813328204095,23.222474457559898,23.661388653401403,23.688830779642323,23.412822859737485,23.32984294703497,22.93201310284816,22.750763460392996,23.179519250156098,23.20363119544943,23.278575485089053,23.418929894314523,23.7838055750496,24.09954120130824,24.82290865066028,24.785666432410267,24.7371996088091,24.20618827314454,24.02006310589251,23.741768324459112,23.659699392833343,23.47080740578501,23.29288769222508,23.03624515964352,23.140612534364124,23.10843278136324,22.79509221790488,22.725644428792876,22.35291183171583,22.469833782357654,22.41078104288722,22.672903900383552,22.376253356690736,22.180340288884736,22.32465083628964,22.395167352105133,21.747032607746576,21.195691431433687,29.53072677024747,20.42115487595094,19.991854377549494,19.524390958847544,19.383874445135554,19.496409887178988,19.437102844513884,19.751383255643578,20.036570969920394,20.124550678257055,20.0322554556174,19.527496391095983,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-21,23.60408670647225,23.195265882960598,23.128870300100797,23.233065855843165,23.67102496540016,23.700960766665627,23.42454475293016,23.341074457855562,22.948650817581182,22.764777306621337,23.19327135931096,23.21490575434545,23.29180072211682,23.42992566238067,23.797108139722923,24.106622274303742,24.828449873990035,24.79387343585029,24.753444259514758,24.207768530804195,24.02600214918911,23.747665174293342,23.665998589840854,23.476176164957934,23.297894121572423,23.044221268148892,23.14802928626019,23.116848261515035,22.80268906875716,22.738024586256294,22.36026868442155,22.476704793614193,22.41590894466686,22.677569297460547,22.378685796102292,22.18004917461822,22.320515093957535,22.345876128444157,21.763454011251106,21.209707062422787,32.40292694100325,20.425095131595807,20.003881158983024,19.524753887398436,19.40059783167965,19.504233218509217,19.447579324425156,19.75203256851222,20.073137857048064,20.16652016152512,20.05190631533829,19.554714879891534,19.206581420502,18.95,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-22,23.609596881104896,23.21235092562901,23.139456470541575,23.24347785551725,23.680043770222536,23.712695774667004,23.435546236537995,23.351829634748317,22.965047268689926,22.7781478910105,23.20664009317906,23.225668504543876,23.30462337215436,23.440609971043777,23.809815931165865,24.113503368418627,24.834491963744096,24.801247826270682,24.76785941483921,24.20951481692558,24.032385918091073,23.75394267034661,23.67287023822539,23.481904792495392,23.3033455506988,23.05267257471357,23.156036783627943,23.12585809263284,22.810826250979225,22.751480468943925,22.36825468422672,22.484188013213974,22.421555706016935,22.68288861249067,22.381750334365062,22.181047553121296,22.31790669207187,22.303062037451785,21.77962480119854,21.225003788915615,34.996630692990294,20.42932055198244,20.01557770454132,19.52488747785346,19.416734676694475,19.511828311229817,19.457894004141327,19.75282570208581,20.108492670865996,20.207019978876502,20.070989088882815,19.58140105709197,19.21312061395074,18.98093970994333,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-23,23.614548464433646,23.22941766391195,23.149853481306437,23.253684438789005,23.68843924399202,23.724012848873112,23.445805349928293,23.362085970885527,22.981147058784963,22.790843688924415,23.219587670797086,23.235895327563167,23.317008472296255,23.450958405948935,23.82189916283202,24.120175722917626,24.841019342046202,24.807781978865204,24.78042025717309,24.21143092633945,24.03919093175686,23.76056809496022,23.680274562222543,23.487973756857482,23.30922203417003,23.061574319249157,23.16460599707703,23.135418953822327,22.819467789757482,22.76593693816531,22.376820011607123,22.49225081393254,22.427701754629364,22.688876327442106,22.385468109337015,22.183415439202797,22.31695080519898,22.26737667657613,21.795519943706008,21.241493489264872,37.274412297205515,20.433799379998824,20.026926324008492,19.524804855190954,19.432262783133698,19.51918168213672,19.468021915187347,19.753763276613892,20.142520295998626,20.245888008019428,20.089419773917637,19.60732938129861,19.219577281474905,19.011369123222455,19.236455005621544,19.35,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-26,23.626132457435478,23.27974610641961,23.17949846718195,23.282799862639695,23.70987807973974,23.755245661797947,23.47195279387697,23.389663171039576,23.027091069358434,22.824601135408937,23.25553032985963,23.26314269511802,23.35119914546425,23.47974776727711,23.854152107669915,24.13883727790487,24.86324652653482,24.822389823399604,24.80700947571349,24.21823163585451,24.061848556439646,23.782145207487314,23.705219999798153,23.507978443799168,23.329155102134997,23.09064617500845,23.193314396990136,23.1668662414726,22.84795570311753,22.814390513608217,22.405387075327468,22.519467053276454,22.448851894811444,22.710768514502597,22.400597261717053,22.199072166886342,22.324682620869428,22.207207903564697,21.841283275076183,21.297035745622804,41.95770700646207,20.448351162649985,20.058715846434016,19.523450040576357,19.47502189448816,19.53966943358481,19.49701433471566,19.757390787108292,20.235707594621246,20.35143735128257,20.14010867542484,19.678735583135808,19.238084594746123,19.09541478653844,19.339423474744418,19.42250983257589,19.4,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-27,23.628944934508617,23.2959554053063,23.18871842828121,23.29190906954516,23.715789509894865,23.76468644083815,23.479081395283345,23.397734148614592,23.041421681857557,22.834327898334493,23.266421703966984,23.2710161531216,23.361498151863135,23.48851315388072,23.86350386671718,24.144566448638706,24.871411409675353,24.825650858986076,24.81227921742601,24.220858977693915,24.070036972102496,23.789755761636847,23.71426949467164,23.5151482244696,23.336469343075763,23.100984197491748,23.203734523502884,23.178053657465473,22.858117461083303,22.831873989367782,22.415629266259888,22.529357403185628,22.456682027861127,22.719273079483074,22.40693273361128,22.207099399210037,22.330832060443083,22.20335204354913,21.85580165875013,21.317144829784148,42.7571961605895,20.45340928199002,20.068506689683957,19.522712591620103,19.487958668099918,19.545938154063368,19.506117463879427,19.75883491286689,20.263566923379933,20.38263328201106,20.155290184146565,19.69994209626968,19.243855310444893,19.11996814071568,19.36995359942692,19.44437084313171,19.412365264868857,19.55,,,,,,,,,,,,,,,,,,,,,,,
2015-01-28,23.631260917878862,23.311732013054314,23.197529701625232,23.30067112146341,23.721099129136288,23.773613253027747,23.485401754718545,23.405220055848336,23.05515722666074,22.843256269559504,23.276707690349774,23.278256737925506,23.37119509500957,23.496824037661373,23.872130607219866,24.150027612618647,24.87987278903927,24.82815659448377,24.81585130367712,24.223670610190652,24.078479151839332,23.797491099964354,23.723586955888113,23.522511772571743,23.344061657014414,23.111560452715,23.214491976126602,23.18946723165329,22.86850060736129,22.849814393689627,22.42609499851643,22.539540820811318,22.464825580484245,22.72829227722224,22.41387216013392,22.216432089036424,22.3386925284102,22.207481855324865,21.869901352886064,21.33780280820991,43.17337459520263,20.458474447343278,20.07786927849293,19.52188363673276,19.500224911858066,19.55191053835829,19.514887965159406,19.7603685195156,20.289742195667657,20.41174402107509,20.169548993486206,19.719686810583315,19.24937726178229,19.14243805122946,19.398007831312928,19.46450526365894,19.424219102282297,19.563389492536395,20.0,,,,,,,,,,,,,,,,,,,,,,
2015-01-29,23.63310150793903,23.326979686817374,23.20588278803913,23.309055340753652,23.7258213693962,23.78201063991789,23.49090948411379,23.41210890773423,23.068233738484533,22.85136833162991,23.286352377381526,23.284849789603058,23.380259132466243,23.50465738134795,23.880021932217282,24.155205823724778,24.888570725572972,24.829948629793748,24.817813215087938,24.226668525459907,24.087131584215765,23.80529468237557,23.733106275504127,23.530029991888323,23.35189319684634,23.122314818674223,23.225526028263513,23.201020336179685,22.879027929467465,22.868069402075623,22.436691777120874,22.54993532801705,22.473227777913316,22.737750118886858,22.421374690594693,22.22696460152635,22.348162255556712,22.219288518113622,21.883550174527624,21.358840170710568,43.2167126106076,20.463479871175146,20.08678917173689,19.520999933810586,19.51181810629774,19.557578223925706,19.52329246334518,19.76196900277913,20.31420577974572,20.438750329384032,20.18286086142814,19.73791368914482,19.25462421244701,19.162715808266753,19.423388132512777,19.48270659807209,19.43515941063186,19.57603736999863,19.97878363927639,20.45,,,,,,,,,,,,,,,,,,,,,
2015-01-30,23.63449069870615,23.341597728584,23.213726323828347,23.3170302731338,23.729974038574912,23.789864392447175,23.49560312416095,23.41839047290253,23.080585824063128,22.85864843495536,23.295320164991903,23.290782224653395,23.388660108540517,23.511990377183356,23.88717067634634,24.160085104939725,24.897437886693325,24.831076768934942,24.81827114865125,24.22985441516429,24.09594741936524,23.81310599837031,23.742756956879706,23.537660525422513,23.359921965188526,23.133181279712836,23.236770670447918,23.21261912536128,22.88961534197275,22.88648549239302,22.447319994521656,22.56045072151436,22.481827978304278,22.74755553717679,22.42938914287861,22.238560360232693,22.35910164870514,22.23830314143271,21.896714749206225,21.38007384233958,42.90566317866168,20.46835292754724,20.09525246980708,19.52010217956947,19.522739011550946,19.562933701665084,19.53129618210377,19.763609887628068,20.336944624481564,20.463656781714118,20.195211506009706,19.754594945766772,19.25957226325309,19.180761232885658,19.445996257323934,19.49885937814102,19.444914962300135,19.587400946889723,19.959138243786896,20.36845610020611,20.75,,,,,,,,,,,,,,,,,,,,
2015-02-02,23.63623253466161,23.380602052894034,23.23365896728611,23.33817360184065,23.73924274175533,23.81004048046003,23.504828665005025,23.433515393963667,23.11262119228856,22.87537459319164,23.31781126148144,23.304508688940757,23.409593748307035,23.53076289189005,23.904137978224593,24.17275442289327,24.924271995143105,24.831097222130733,24.811960268216428,24.240552040677272,24.122857342808228,23.835922691262482,23.771727337048507,23.56075404218135,23.384724915023142,23.16570587262793,23.2710298426899,23.246644590897663,22.920795812046816,22.940999996765665,22.478292457965047,22.59169873703896,22.508123436870004,22.77792328430152,22.455838896413276,22.277902616538867,22.398780791402068,22.331529945693827,21.932951889856955,21.442922120726468,40.14920214829631,20.48136573206971,20.11777204634008,19.517789388073936,19.551524325134807,19.5770645394557,19.552534507355553,19.768452903001887,20.394899263250576,20.526176846090006,20.226501509365974,19.795507303318736,19.272419027921497,19.222120536125356,19.4976889889726,19.5352254025486,19.466246417265925,19.611809317383667,19.91668318164398,20.187507095855484,20.723305426293635,20.35,,,,,,,,,,,,,,,,,,,
2015-02-03,23.63610732129515,23.391622837239424,23.23892248204406,23.344185605807127,23.74135695444057,23.81560245135398,23.506308157310087,23.43730012338395,23.121402926303617,22.879216461332877,23.32372608452334,23.307699795056703,23.415057882805172,23.53587340507943,23.908306798825507,24.176260358427292,24.933009392004767,24.830215602019674,24.80780454523648,24.244497851125125,24.13179710354749,23.8430901349611,23.781120030554618,23.5683500133816,23.393064478692338,23.17625430117477,23.28236118539397,23.257359877813638,22.93066111382391,22.958329527861732,22.487926869580825,22.60164977671181,22.516804118073935,22.787934691383622,22.465198680178677,22.291819083420997,22.41350723043079,22.37173111271561,21.94382687772551,21.46287401584804,38.75263132901438,20.484882469244937,20.124282018384296,19.517308911493668,19.55982479628713,19.58111259144591,19.558565369297906,19.769920614851078,20.410884174042053,20.543175707946776,20.235052269859562,19.806258412058085,19.275978694962983,19.232116333116778,19.510094889305567,19.543735282873964,19.470934098716825,19.61695193200479,19.90789759685924,20.150785836441123,20.721618263680977,20.345259869342847,20.95,,,,,,,,,,,,,,,,,,
2015-02-04,23.635677198727205,23.40148788361485,23.243414854440985,23.349630336307506,23.743026538390442,23.820568101240248,23.507005633520848,23.44045154230079,23.12913691141948,22.88218397634159,23.328801871054637,23.31018961292143,23.41972667068725,23.540379060734537,23.911739083103104,24.179379030117303,24.941505473421586,24.829000651181406,24.80286987580773,24.24862826184096,24.140630204116,23.84992796390905,23.790249523373227,23.575810301418173,23.40135645578731,23.186526007168304,23.293519601000632,23.267585644016457,22.940103407903354,22.974956716132965,22.497035851921222,22.61119487612383,22.525322809848966,22.797683550285278,22.474700711406022,22.305785740935086,22.428593784068887,22.41502466245559,21.954045549525407,21.48199264608457,37.18267209246174,20.487857372584607,20.13027712421829,19.51704570568322,19.56749456198427,19.58482222930917,19.564015978729422,19.771257163429922,20.425256645873805,20.558377526098493,20.24269067271832,19.81565944102521,19.279153621351004,19.240477950021557,19.520407933232907,19.55068970080056,19.47458969240887,19.620842118917377,19.90136338880171,20.12397351463626,20.71992973096935,20.34056415928084,20.920080664259736,21.0,,,,,,,,,,,,,,,,,
2015-02-05,23.63496710154877,23.410112710914213,23.247096054233175,23.354482294091934,23.744275207436118,23.824930324717986,23.506932731064822,23.442968773716316,23.135773514253245,22.88427683470457,23.333015734699075,23.311975554792706,23.423582008878093,23.544264323290637,23.914440608566796,24.18209506834911,24.949684512220124,24.82751107112488,24.79729056186013,24.252936067900045,24.14930366046007,23.856375928455815,23.799042102090286,23.58308536637311,23.409552059577212,23.196448498538704,23.304432479142175,23.277225886301405,22.949036703537196,22.990731024640628,22.50552366023285,22.620240773156006,22.53361406453322,22.807057910703392,22.48427204939082,22.31961112403939,22.443826105815127,22.460598777067993,21.96357969433462,21.500100292175734,35.47551488773988,20.490222869200593,20.13574972404547,19.51703374150737,19.574542954448134,19.588189639653503,19.56885815720309,19.772431234444277,20.438050946491842,20.57185435572687,20.24943375476116,19.82376479354633,19.281932531325815,19.247352220262485,19.528808687271585,19.556229761407515,19.477314610674444,19.62361811293709,19.896831663205667,20.10594457166388,20.71823852010605,20.335954371208164,20.890272067354495,20.958409723011457,21.35,,,,,,,,,,,,,,,,
2015-02-06,23.63399938666565,23.417422674602612,23.24993167692224,23.358718733081652,23.74512526403577,23.82868312754169,23.50610251097323,23.444852295386617,23.141269762174744,22.885497563805785,23.336348700223077,23.31305694361042,23.426609111529377,23.547515842293798,23.91641822747011,24.18439432551853,24.95747535593054,24.82580034872959,24.791191614571225,24.257411411221423,24.157765788930583,23.86237783356716,23.80742737188993,23.590126543851532,23.41760339830032,23.205953025757392,23.31503029895168,23.28619110081197,22.957381248396413,23.005514098780512,22.513302940564472,22.628701414934962,22.541616705778647,22.815953985090232,22.49384287994669,22.333116564827804,22.459002976165152,22.507689018680086,21.97240400662825,21.517034544292294,33.665283280648254,20.49191889439751,20.1406937197547,19.517300823363993,19.580978882605905,19.591211386830906,19.573067325317197,19.77341377961733,20.449302492315844,20.583676853544073,20.25529899589414,19.83062786363141,19.284306007313674,19.252879275093886,19.53547000812734,19.560490156631047,19.47920556648098,19.625411263602437,19.89406492344389,20.095627370061504,20.716542888495308,20.331468398764432,20.860679481531644,20.91698555322815,21.30433073702543,21.8,,,,,,,,,,,,,,,
2015-02-09,23.629735439567433,23.43086448722036,23.253105423566687,23.367548774061895,23.745485613145647,23.836241736963732,23.49921990925248,23.44672570079604,23.15058656145421,22.883994712836287,23.340931122877276,23.312095681373563,23.430622906164555,23.553367210108835,23.918092288515297,24.188668264760356,24.97787581238768,24.819797976863416,24.77088772314793,24.271704286606173,24.18138687667783,23.87720606119066,23.829485158598573,23.60937324032586,23.440426330988103,23.23132746533661,23.344284542230625,23.308239029355523,22.978178431320437,23.042715103969783,22.53164193619926,22.64981941870254,22.56334525510789,22.838857057916982,22.521901082948123,22.37011851127109,22.502385588747238,22.65112282638316,21.994408474124135,21.559402479968043,27.92637445364656,20.492502117410876,20.15231622634509,19.519961892103307,19.596694621093345,19.59817395904144,19.58170495916493,19.774955767580597,20.47417199532524,20.609903946207602,20.267809119201907,19.844282179626404,19.288927528407957,19.262677927147447,19.54663029148582,19.566844072219627,19.48077129834704,19.626103871700234,19.894150617469453,20.10103865856761,20.711405525075108,20.319079280761624,20.77414976481995,20.79523240253182,21.16912553226641,21.734582790117084,21.25,,,,,,,,,,,,,,
2015-02-10,23.627909269218712,23.4323652825394,23.252327207765884,23.369150740507752,23.74493601708334,23.83751913782318,23.495519501004512,23.44610625612506,23.151224878478722,22.881808816673786,23.3406289664378,23.310390301019144,23.430255552710335,23.553993952577507,23.917264298595253,24.189183361838165,24.983493845117966,24.817633261317877,24.763774539223327,24.276698135042437,24.188512865253987,23.88094287054374,23.83560361653369,23.615009734411885,23.447439591208795,23.238547491488248,23.352988710058572,23.31373908116777,22.983495218169985,23.052393341287583,22.535881381141547,22.6552226956467,22.569667105392902,22.844965367809575,22.530834272286125,22.380813446447466,22.51559099840601,22.697580796727966,22.00019850904971,21.570325246515246,26.003743229064867,20.49106977383219,20.155115658180218,19.5214998727298,19.60076131540373,19.59978625195097,19.583208272730165,19.774927046967086,20.479629659643024,20.615787714511452,20.270346657499257,19.84668987374208,19.2896222564304,19.264083389514983,19.54790825044241,19.56720446241348,19.48019954669345,19.62514143879039,19.896296807542576,20.111930474111105,20.709666093655976,20.315396799441164,20.74634002693792,20.755943053315097,21.12520466248765,21.713275804861482,21.235994017548784,21.55,,,,,,,,,,,,,
2015-02-11,23.625898600415745,23.43232554014085,23.250615778549953,23.37006475533203,23.74407815027115,23.838173814131242,23.491148434332366,23.44487581179837,23.15060788873047,22.87880589162708,23.339409702850485,23.308005642542973,23.429035792876974,23.55395297588597,23.915762784544594,24.189229269982555,24.98843654096406,24.815436618388492,24.75662741656052,24.281770432992705,24.19518861377931,23.884013464534572,23.841012570444892,23.620182151893765,23.454082552090593,23.24506194396446,23.361076557731725,23.318214076146294,22.987918068884046,23.060571306234863,22.53910139037992,22.659718591654737,22.575458530205484,22.850198895263325,22.539464781034578,22.390487056811864,22.52793176409969,22.74244340430477,22.00519576479261,21.57949221140774,24.117652181605223,20.488780258248415,20.15737912062354,19.52336342437413,19.604253740622816,19.601041369613444,19.584009664607127,19.774595549388295,20.483738881370048,20.620349457522167,20.272100400724465,19.848107115727853,19.289892335387037,19.264741760217838,19.54819541257615,19.566862449761388,19.479206906944214,19.623749631061614,19.899191464891402,20.12598466343018,20.707907010364796,20.311974571106177,20.71917253129264,20.717502881390722,21.082101878089077,21.69237450093931,21.222072930536278,21.55240116750194,22.2,,,,,,,,,,,,
