dt_trading,2012-11-01,2012-11-02,2012-11-05,2012-11-06,2012-11-07,2012-11-08,2012-11-09,2012-11-12,2012-11-13,2012-11-14,2012-11-15,2012-11-16,2012-11-19,2012-11-20,2012-11-21,2012-11-22,2012-11-23,2012-11-26,2012-11-27,2012-11-28,2012-11-29,2012-11-30,2012-12-03,2012-12-04,2012-12-05,2012-12-06,2012-12-07,2012-12-10,2012-12-11,2012-12-12,2012-12-13,2012-12-14,2012-12-17,2012-12-18,2012-12-19,2012-12-20,2012-12-21,2012-12-24,2012-12-27,2012-12-28,2012-12-31,2013-01-02,2013-01-03,2013-01-04,2013-01-07,2013-01-08,2013-01-09,2013-01-10,2013-01-11,2013-01-14,2013-01-15,2013-01-16,2013-01-17,2013-01-18,2013-01-21,2013-01-22,2013-01-23,2013-01-24,2013-01-25,2013-01-28,2013-01-29,2013-01-30,2013-01-31,2013-02-01,2013-02-04,2013-02-05,2013-02-06,2013-02-07,2013-02-08,2013-02-11,2013-02-12,2013-02-13,2013-02-14,2013-02-15,2013-02-18,2013-02-19,2013-02-20,2013-02-21,2013-02-22,2013-02-25,2013-02-26,2013-02-27
2012-11-15,26.809627642428307,27.129997421902857,26.749668013360665,27.186821392292924,27.137734220863795,26.965760328105688,27.121670176662334,27.077827618618894,27.30223735053938,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-16,26.832373100679924,27.132034579135585,26.75861156911587,27.189732790637617,27.135217680904336,26.97527048986151,27.12842183430397,27.091354950559747,27.304404637812954,27.010149987404834,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-19,26.895011860824678,27.1367772304062,26.781930733058296,27.19540084119051,27.12613153005681,27.000075020694297,27.146186860738194,27.128875370563318,27.309899950320197,27.038807640995003,27.423036457069845,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-20,26.91398475161675,27.13789934505575,26.788491452154794,27.196242491792972,27.12258727843004,27.006987855005747,27.15109789870557,27.140034284986324,27.311243922287797,27.04727010978733,27.43007445498974,27.42011015042868,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-21,26.931999659904317,27.138797916809512,26.79444234927436,27.196567543524722,27.1187975167829,27.013191803402428,27.15544148169024,27.150395623593504,27.312289214193054,27.054997124390038,27.43661388270685,27.439804215859013,27.42144407290137,27.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-22,26.94906327155152,27.13948070434633,26.799791589708256,27.1963923929164,27.11477796120389,27.01868341571266,27.159197242823538,27.15990924084431,27.31301577401115,27.061907832961293,27.442575414467363,27.45871445726446,27.442423397351813,27.548354945407635,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-23,26.965188583482508,27.139958302134517,26.804554243955806,27.195741467151045,27.110549902246447,27.023469427489673,27.162356091815298,27.16854101271523,27.313412093952003,27.0679436476263,27.447898076744078,27.47653240032275,27.46253022986114,27.54664123112939,27.175459574317614,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-26,27.00815935611949,27.14030843853169,26.815576972694817,27.19129877052841,27.096911227612146,27.033814001027178,27.168329411716854,27.189044338568543,27.312632700131793,27.080549808942436,27.45969839479945,27.52121595064236,27.514576584782624,27.540610736477667,27.384664479003806,27.51375986338544,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-27,27.020787659626915,27.140127937796944,26.818282091351808,27.189149629012384,27.092173549974348,27.036048680701597,27.16923524081045,27.194127919024837,27.311763867358128,27.082945448576375,27.46222288840226,27.532737629689823,27.52849479305088,27.53822317890136,27.444425113972635,27.54682411143547,27.64318156710963,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-28,27.032637313938768,27.139837756496544,26.820579554440233,27.186767308039876,27.087417438699564,27.037764223482444,27.169667854988965,27.198399356738747,27.310635419278217,27.08450721443638,27.464078928285176,27.542492893229152,27.54053171562292,27.535645139328782,27.497856128881377,27.576361963253202,27.68397946665847,27.471134787429705,27.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-29,27.043759182339155,27.13946550383538,26.822525863707888,27.184224418708098,27.08269763113093,27.039028479272343,27.16968582343317,27.201920656788797,27.30928711351052,27.085310102450137,27.46531565428095,27.550520568718234,27.55068991443766,27.532898757605867,27.544619046396633,27.602057949933528,27.7206475443033,27.44402789304991,27.588073571624644,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-30,27.054210439172188,27.139041624807778,26.82418442611064,27.181601602766605,27.078074439076538,27.03991948369883,27.169358991902328,27.204769845770528,27.30776725190828,27.085451372512416,27.466000558448986,27.55691736724497,27.559040058330645,27.53002164773587,27.584686719001475,27.62382528360044,27.752191421928597,27.419837319520383,27.53192642837536,27.31069090401715,27.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-03,27.08219390179982,27.13780053916883,26.828156124627363,27.174161309910904,27.06545744871976,27.041264992586854,27.16715550092842,27.210276552848224,27.30277310737072,27.0831723832121,27.465663032492174,27.568068304154178,27.574869131920263,27.521188751134176,27.66868145498336,27.66780283928246,27.816069107671826,27.367005452562044,27.41380412576517,27.33732731900322,27.40696860841444,27.550000000000022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-04,27.090618684896025,27.137509827427976,26.82938708106795,27.172124125497295,27.06189075685008,27.041578972796646,27.166303176726693,27.211445178039597,27.301168010721028,27.08195711933023,27.465080889147135,27.56977674019627,27.577727939075697,27.518391933011333,27.686511292224235,27.676538442356858,27.828614944291363,27.355303530808357,27.389417586953783,27.346204705435248,27.393197494607005,28.535515809874415,27.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-05,27.09869387856184,27.137331784129596,26.830681726560204,27.170443218362003,27.058742661834348,27.041966083642436,27.16552466924835,27.212440354532355,27.29968588561891,27.080718725552845,27.464415080515284,27.570793754926548,27.579686380965683,27.51576708071948,27.700164220964986,27.682879360455733,27.837544965182634,27.34618428274288,27.371396513746138,27.355079884523715,27.37989635824758,29.286134931135628,27.9519111021713,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-06,27.106475394809248,27.137293835103975,26.832099403146653,27.16918989211742,27.05606535729733,27.042501925512866,27.164891797541085,27.213349429628884,27.29837679733389,27.079568251566062,27.463747883614307,27.571291048670826,27.58091495760089,27.513366968256413,27.710146139067557,27.687141254439695,27.84328160478641,27.33943850649025,27.359111077329533,27.363951419971592,27.367163983833873,29.826488274653716,27.95381020999484,28.100180392327264,28.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-07,27.11401567576496,27.137421233289533,26.833694981486122,27.16842909767468,27.053906216921263,27.043256385915363,27.164471212537165,27.21425403155888,27.297286956400445,27.078608992244042,27.46315602942671,27.571429825094143,27.581574669244713,27.511240311419495,27.7169381174823,27.689623969697855,27.84622743758276,27.334864990953367,27.351958738060674,27.37281751717526,27.35509156766389,30.1802297809895,27.955686062401575,28.10034408774124,28.547357565178395,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-10,27.135661479870183,27.139015447119387,26.840030762854962,27.169656123750304,27.050939218443673,27.047444660170544,27.165072165336653,27.217671494555944,27.295737202028388,27.077795128828512,27.462516642441933,27.571149637176745,27.581608120652746,27.506927359632517,27.722612720428977,27.689158264935816,27.842047940517556,27.33228575934042,27.355684244249225,27.39935985868589,27.323632208601083,30.341550366331685,27.961074969696465,28.100588803325596,28.539390499338538,28.201546571113717,28.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-11,27.142691843221048,27.140013305696435,26.842797227120233,27.1713879116015,27.051230072683772,27.049658212150344,27.166063874160198,27.21926010466258,27.29590936114482,27.07847858066769,27.46288254822978,27.571256447750706,27.581412380019575,27.50630051926484,27.7209591113638,27.6872064097515,27.837459091671047,27.334548991261062,27.363584680527115,27.408179090744653,27.314959824392297,30.163020841306967,27.96276311540459,28.10054736205685,28.536711864667463,28.201982618381376,28.155845830082633,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-12,27.149691133634875,27.141270182798717,26.84594887567679,27.1738416952916,27.05220366035847,27.052354126980475,27.167523602617006,27.221166596660552,27.296473999259348,27.079753399362875,27.463624261116152,27.57165330941701,27.581310279502958,27.506129840503398,27.718148513688483,27.684737370714185,27.831794409007067,27.338098290086066,27.37401485327777,27.416978536942217,27.307289556921912,29.899376865724367,27.964385095573345,28.10042785378982,28.53401880969012,28.202355331407723,28.16164194884743,27.98421134256741,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-13,27.156690973926793,27.14279829401343,26.84951375088111,27.17704430952429,27.053878435494973,27.05556801488084,27.169486992946787,27.22343828434331,27.297454198496116,27.081676350916428,27.46478523587261,27.572438445875946,27.581405820882672,27.506439689942873,27.71451303688373,27.681956100383886,27.825337307241522,27.34278038938796,27.38653595787446,27.425754252835404,27.300667073289777,29.567563453672822,27.965934987614066,28.100222672877965,28.531310699569126,28.202653158634526,28.167342203365717,27.968473659211952,27.783256498636185,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-14,27.163719517026692,27.14460768203592,26.853515423705982,27.181016236302014,27.056268032177986,27.059329773190072,27.17198451927384,27.22611676243162,27.298869186244207,27.084296446518735,27.46640338123553,27.573699584167027,27.581793506191236,27.50725037597748,27.710359963518677,27.679051735849107,27.818351341129635,27.34845001351755,27.400736478859905,27.434501935674447,27.295130452396034,29.183407464829266,27.96740775541676,28.099925767416988,28.528587655153128,28.202866283259638,28.172904832254936,27.952836069770036,27.766580731221016,27.68793386459956,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-17,27.185206844194088,27.151791340525378,26.868309866875745,27.19765742141111,27.067789793215503,27.074115550738746,27.182909133750023,27.236923100246806,27.30585733342151,27.096713387342533,27.474296737799527,27.581058830516263,27.585511949806133,27.512829664587777,27.697495586078823,27.67125421583025,27.796557904857682,27.370051140054546,27.449708723117237,27.46052838377014,27.285302732151415,27.858380318136224,27.971326249475922,28.098447490830296,28.520341459911798,28.20292529484477,28.188413846347107,27.906980825860288,27.71758676607466,27.652134891661852,27.4037257087331,27.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-18,27.192562330119426,27.154782804894968,26.874205012236086,27.204784364368482,27.07307861808146,27.080253506444933,27.18774458300047,27.241530305710747,27.3091266544047,27.102457074804388,27.478011732248945,27.584891313315122,27.58782323620986,27.515765616936317,27.693848413931672,27.66943253593233,27.78969482969872,27.378377922568337,27.46705753847332,27.469113740763078,27.284338587218986,27.40075953065438,27.972457888798893,28.09775424297506,28.517575000522605,28.20273613616356,28.19309435226042,27.892189270156656,27.70178978975312,27.640460806491564,27.404775905074825,27.45349955355506,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-19,27.20003523522319,27.158073166171,26.880587739324998,27.212687739364448,27.079078135779838,27.08700312603445,27.193189017138227,27.246666489093435,27.31286907981884,27.10902664008744,27.482290250459336,27.589480983231784,27.59075668049598,27.51924307484444,27.690847654395757,27.668196215199746,27.7833227645591,27.387085713337893,27.484437530473105,27.477644176354147,27.28453687653033,26.95315814858548,27.97350052051316,28.096962317183085,28.514805546371946,28.202439212211363,28.197492920656305,27.877709334557977,27.686345461687015,27.628975084285006,27.405676547357768,27.456932248288535,27.118690317658125,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-20,27.207632893123684,27.161659429697593,26.887454790812953,27.221349912193972,27.085773060740316,27.094360029558437,27.19924190159502,27.25233893067939,27.317080708642685,27.116424565510265,27.48713692495612,27.594852587341016,27.59434978621339,27.5232579975037,27.688651628570582,27.66763949789192,27.777586104429872,27.396077181383635,27.50160091867587,27.48611323795403,27.285890149787445,26.524694105134564,27.97445442738048,28.0960749840036,28.512037752424593,28.202035114722616,28.20159358816197,27.863576542592153,27.671299382638267,27.61771069450488,27.40640344616847,27.460238068374842,27.137118128270963,27.404090358525874,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-21,27.215359167553952,27.165536427927016,26.894798437986662,27.230746895950798,27.093143287450044,27.102314124186787,27.205897533687175,27.25854919168043,27.321753785119945,27.124645578579504,27.492550842229555,27.60102037605679,27.598630557163734,27.527802285905185,27.687393830644037,27.667840812796747,27.772609384341404,27.405262986504255,27.518327211810313,27.494514114666803,27.288383368492628,26.12336717909465,27.97532077864121,28.095097067728084,28.509277029331365,28.201526170187844,28.205384691072908,27.84982415721695,27.656693363653343,27.606699022232014,27.406937758002407,27.46336541180329,27.155046464062867,27.408073046879295,27.040379430118747,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-24,27.23929627907482,27.178827561976803,26.919544595733758,27.263011553203828,27.119032423808736,27.129572933178054,27.22934636720744,27.280336717201685,27.338406321883443,27.15407809655239,27.512103725084938,27.62428590407127,27.615736403219653,27.544469482467328,27.69021234246106,27.673540006593576,27.763186315213773,27.433212883976427,27.564087945632117,27.519234151924465,27.30243848932417,25.145434577191793,27.977419488367044,28.091691369374086,28.501102726974743,28.19941954055409,28.214848470216705,27.811148161660803,27.61587693181448,27.575470395536698,27.40727692523219,27.471283941258573,27.203932251066288,27.418502093033606,27.15553020203656,27.092145261122706,26.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-27,27.264196924767827,27.194340679014005,26.947872628137574,27.300416120857832,27.149812762967816,27.161294683624238,27.257518493752162,27.306471790104524,27.35856262573584,27.189984131632624,27.53619648720398,27.65422242901188,27.639127397493013,27.56521981914624,27.70389731261595,27.68736664140365,27.76317941131944,27.460462682589537,27.60059689833721,27.543060935512386,27.32548326610044,24.592385244987373,27.978857392235174,28.087793256905755,28.493259391592343,28.196619577750337,28.221519042801933,27.776876277167503,27.58016242553995,27.54749398865426,27.405717650765087,27.47652813544138,27.24276319142638,27.425460508330072,27.252390269813898,27.170805662071515,27.051689074042383,26.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-28,27.272640229069513,27.199925605909545,26.957960444907336,27.313751520826035,27.160942272392226,27.172666634714723,27.267799562452698,27.31601009883488,27.365924876866178,27.203167724207,27.545089658687655,27.66548080205839,27.648207952749072,27.57290200665659,27.710859486666106,27.693741688251322,27.765341015668184,27.46917854697253,27.610382060628865,27.550763715176057,27.334897616232173,24.511086976423293,27.97921805718487,28.086446853469013,28.490763140326393,28.195587565140244,28.22317778196026,27.76652821285331,27.569489200205332,27.53899703311594,27.404825291984775,27.477652209619432,27.2531575273742,27.426885295893026,27.279302355585838,27.192570597277843,27.08118088929905,26.4783825172183,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-31,27.298064874299786,27.217606340687922,26.989550316159526,27.35531203375435,27.19611767903912,27.208395448489675,27.300655181611898,27.346486199136695,27.389401768881577,27.245420890725544,27.573721980396208,27.702118395184016,27.67862837154092,27.59767689046514,27.73803586534306,27.717492004748394,27.777836720482348,27.49386813900538,27.63255359085136,27.573018126688993,27.36727852291269,24.563110306203548,27.980059797986293,28.082508104530095,28.483789354058974,28.192422315833593,28.2267779153107,27.738924209015735,27.541325260992597,27.516253647127787,27.4013653465066,27.479351263893665,27.276822037907564,27.42863585264292,27.342822995946065,27.243048887917627,27.149569085197854,26.548168870052006,26.380773378122765,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-02,27.31477725640889,27.229891184023707,27.011180912088125,27.383424781618164,27.220363030448556,27.232873530663177,27.32365021223807,27.367785086507254,27.40573965344469,27.27499565532004,27.59386101896152,27.727997526499323,27.700865588124824,27.61513763733563,27.760189257106315,27.736345651219427,27.79038896794934,27.509037506728948,27.64193635356774,27.58703808202471,27.391387385565757,24.80994865805161,27.980523081753308,28.080173060269033,28.47970064645926,28.190455132554707,28.228354513674397,27.72348933154537,27.52579236795074,27.50353234763544,27.398764813726746,27.47941538386476,27.287111374886738,27.42815288479676,27.37185729070122,27.26518558270176,27.178188068096034,26.57599726587633,26.45862865219375,26.05618938538131,25.750000000000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-03,27.322955131068962,27.236093224628302,27.021991555875683,27.397315516802074,27.232500277715648,27.24508527560288,27.335281117119525,27.378537556958804,27.413960017763806,27.289923952963324,27.604053053464394,27.741056644669705,27.712328087884785,27.623988369952905,27.77201972832481,27.746367491610854,27.797617074512416,27.516245597673617,27.64529457474035,27.593770917773277,27.403893769286316,24.98227293222787,27.98075881774704,28.079159363170476,28.47786591631538,28.18958015671146,28.229008169859853,27.71668105992258,27.51899041257766,27.497940569699132,27.397503124660503,27.479256174169862,27.290965309911133,27.42761157965194,27.383020152897316,27.27338898461697,27.188199212429605,26.58490478143841,26.48503456143816,26.08402351904884,17.561909141877717,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-04,27.3309687031666,27.242296743919805,27.032724195321958,27.410975212103676,27.24455275138492,27.25718363353291,27.34691779718179,27.38927645071168,27.4221493001352,27.304826555250003,27.614244127596773,27.75406073202626,27.72391407130903,27.63284986056851,27.7841519230739,27.756649124493816,27.805338336238847,27.52321057807846,27.64789699746337,27.600305610510183,27.41657107823993,25.180530146523804,27.981010985241774,28.078275145305827,28.476187903848142,28.1888047311102,28.229619850034705,27.71048270831253,27.51282312673746,27.492873073187045,27.396320793524744,27.479026228892067,27.29412087491334,27.426957546618198,27.392254660917477,27.279970037744786,27.195781379809418,26.591019884871816,26.504295962763663,26.11155384742874,11.266805004862038,25.73405480258665,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-07,27.353721312526663,27.260655402298,27.063946134150648,27.449763611588015,27.279565567154364,27.29215925766715,27.381294381788454,27.42085061203026,27.446091834520256,27.34857192279344,27.64424882616097,27.791843162625685,27.758689984306216,27.65902618547458,27.82100194406411,27.788119942406677,27.830486311656628,27.542695590504774,27.652078395796043,27.61863137997115,27.45473630053535,25.88528060846595,27.98195317688416,28.076567936131546,28.472203519122115,28.187250691177276,28.231518915234833,27.69554323483033,27.498041891400074,27.48086811896889,27.39359926968727,27.47828925104975,27.300496818058278,27.424898952159573,27.410507424747262,27.291951105719566,27.206938717585935,26.596310824490633,26.52739970507087,26.19143907430761,1.8336423406355649,25.835824129619194,26.378684271563362,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-08,27.360786187518805,27.266611451904122,27.073873955271996,27.46172296049417,27.290663488239282,27.303186016516783,27.392401677088188,27.430989851101355,27.4537324551355,27.36258853675092,27.653889331416618,27.80375866258733,27.770066687417472,27.66747164617339,27.8330257755658,27.798534117081346,27.839229498174884,27.548733961366295,27.652542128665857,27.624287138299454,27.46722913082808,26.142869775034068,27.98235374747159,28.076360764289085,28.471256656972567,28.187040326338956,28.232266621805344,27.69177132867404,27.494318691346066,27.477939352353893,27.393068798013235,27.478140071888667,27.301926153448356,27.424353340506563,27.414096286646817,27.29396442754701,27.207712664456874,26.594857722631488,26.5260698109465,26.216897707398633,1.2479485779407993,25.869483662109026,26.40476791667442,26.53027949434184,26.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-09,27.367551821223138,27.272449675165397,27.08349252407479,27.4730914363453,27.301389412088213,27.313811439391948,27.40325412600506,27.44085855139113,27.46114431389792,27.376212912174584,27.663271546819622,27.815216082113057,27.78123499099906,27.675711966936074,27.844735348984056,27.808780977671134,27.84801453680576,27.55454923616123,27.65266789814264,27.62970466075294,27.479482872927964,26.40541099107567,27.98280766504088,28.07635319629413,28.470513585300502,28.1870048660162,28.23311236728317,27.68859342936319,27.491175667321002,27.475545426690637,27.392770003892487,27.478088448328702,27.303158526259708,27.423954128393117,27.41673908542022,27.29526589504514,27.207434467973695,26.592314271386265,26.521388927397737,26.241650750529548,1.6670529017646092,25.902945397023174,26.43072732435392,26.56051314099611,26.9810784311435,27.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-10,27.37399770871607,27.27815064338635,27.092764682465134,27.483814028663083,27.311698197248575,27.323990582433353,27.41380897693384,27.450414747599645,27.468296567073,27.389386776593483,27.672353627002703,27.826153520747056,27.792140352986852,27.6837121479881,27.85603245623857,27.818790827367252,27.856765593867134,27.56014367668337,27.652524621088087,27.634877781749687,27.491429969972206,26.66943948653589,27.98331965885014,28.076553593111587,28.469980678463255,28.18715453568935,28.234076984471237,27.686000776743082,27.48859760222532,27.473682308341083,27.39272441470132,27.47815990078257,27.304274887304125,27.423740817881097,27.418601322732364,27.296007404625673,27.206333288824236,26.588961687982394,26.51399584835246,26.26563371820387,2.9391035777686985,25.93616969446427,26.45653106721946,26.590655096411215,27.01212146128469,27.161419268936374,27.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-11,27.38010550601455,27.283696405308426,27.10165630284967,27.493841379021294,27.321548803359434,27.333682717092895,27.424026602505176,27.459619616799074,27.475161268341747,27.402056869591505,27.681096933441587,27.836515314523083,27.802732176174942,27.691439916159045,27.866827218663214,27.828499210863065,27.86541164465292,27.565518964359555,27.65217633098069,27.639800953371328,27.503007680372164,26.93173429405114,27.983893573544734,28.076968427720438,28.469663297417217,28.187497945713982,28.23517891611223,27.68398275148529,27.48656783949322,27.472343915152667,27.392950578966637,27.47837723705496,27.305349743834416,27.423748803224417,27.419838181399765,27.29633078520701,27.204622885685687,26.58506145787362,26.504489397814886,26.288787415404453,4.92083390585793,25.9691168916628,26.482147573435945,26.620659528238082,27.043092388056337,27.17282991630063,27.3653009137517,26.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-01-14,27.396249331019966,27.299245102250364,27.12575211754256,27.519343174857287,27.34800266016086,27.359493014967413,27.45230671691835,27.484785168647743,27.4937940587525,27.43658709672168,27.70495592769641,27.863683734383898,27.8321796137552,27.712706910743083,27.89542359150931,27.85524963361484,27.890081646935887,27.580338019076528,27.650468466378292,27.653024557755398,27.534969304931636,27.6796639556634,27.98601202020414,28.079535968296,28.470042717576032,28.189752494580784,28.239457174276346,27.681242358995412,27.48358020782641,27.471385537310933,27.395400395029025,27.48009193770979,27.30897370548413,27.425392859806436,27.42119353097352,27.296059429740332,27.197742888946816,26.572393765249913,26.46867850843544,26.352760291182406,13.82021131533295,26.06589891102532,26.557555787050156,26.709389853923334,27.13518182919734,27.206908426085366,27.411251203449503,26.98636040953606,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
