dt_trading,2013-11-01,2013-11-04,2013-11-05,2013-11-06,2013-11-07,2013-11-08,2013-11-11,2013-11-12,2013-11-13,2013-11-14,2013-11-15,2013-11-18,2013-11-19,2013-11-20,2013-11-21,2013-11-22,2013-11-25,2013-11-26,2013-11-27,2013-11-28,2013-11-29,2013-12-02,2013-12-03,2013-12-04,2013-12-05,2013-12-06,2013-12-09,2013-12-10,2013-12-11,2013-12-12,2013-12-13,2013-12-16,2013-12-17,2013-12-18,2013-12-19,2013-12-20,2013-12-23,2013-12-24,2013-12-27,2013-12-30,2013-12-31,2014-01-02,2014-01-03,2014-01-06,2014-01-07,2014-01-08,2014-01-09,2014-01-10,2014-01-13,2014-01-14,2014-01-15,2014-01-16,2014-01-17,2014-01-20,2014-01-21,2014-01-22,2014-01-23,2014-01-24,2014-01-27,2014-01-28,2014-01-29,2014-01-30,2014-01-31,2014-02-03,2014-02-04,2014-02-05,2014-02-06,2014-02-07,2014-02-10,2014-02-11,2014-02-12,2014-02-13,2014-02-14,2014-02-17,2014-02-18,2014-02-19,2014-02-20,2014-02-21,2014-02-24,2014-02-25,2014-02-26,2014-02-27,2014-02-28
2014-01-02,27.1706250509053,27.34615016593085,27.59932852869747,27.512983199580535,27.409397608708268,27.519776394541452,27.692706116146507,27.672634878527333,27.86776012325463,28.009292527766412,28.320997088109703,28.32170279940129,28.123044355588096,27.90313870296087,27.907251427392545,27.917942540069543,27.88599373662396,27.907773090830368,28.186193312165884,28.324299743080097,35.037464055612844,28.571760369281744,29.276685879489843,28.614029300817737,28.508882104410045,28.217546408541303,27.90181856667353,27.835746932963005,27.746806596918056,27.62311506034856,27.630437022255666,27.73787288931922,27.74407258932304,27.746483760852605,27.75569266792138,27.81862908107617,27.67963361782181,27.771054007459497,27.40612673080912,26.903559507309488,26.399999999999952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-03,27.183169575828895,27.355620273798436,27.605566242815147,27.517460566022862,27.415958949476927,27.527801330822665,27.697222147804265,27.67797948283816,27.874747890753515,28.014953480652935,28.328984992047612,28.333850846885433,28.13296041193977,27.919834513408,27.921461553703185,27.93104095523355,27.896937794849862,27.911972417393162,28.187367205172436,28.328260452089978,34.61498060267294,28.568834370943954,29.276591955743545,28.61239802738337,28.506742187664262,28.213186732234313,27.902653330837826,27.8339099563153,27.7461046569473,27.62065649005678,27.63797048362452,27.737302418326262,27.74071975948149,27.750733077005155,27.75475302119553,27.833396842222125,27.711451388672717,27.815378078473756,27.42791004665647,26.930425408207284,14.255152709492338,26.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-06,27.22029708072709,27.382650574466027,27.62370363423094,27.530963434183985,27.434584338035915,27.551855858781146,27.711916938125363,27.699789417863734,27.897002152426403,28.032237668094425,28.353438162600103,28.3686499520663,28.163689917791306,27.96922932388268,27.963993064627246,27.968788337877744,27.9279069701583,27.922310976796016,28.185207486122074,28.33902612592866,33.019510900750625,28.5616703304298,29.276652955984744,28.608535442242378,28.50234496228306,28.20295692845731,27.905815327827103,27.830095519106997,27.744736391424727,27.61469603711332,27.654729270324253,27.73474539283207,27.730822185170503,27.758633152056603,27.749344896715336,27.85732941816818,27.76404904510074,27.88158731478953,27.493213800162206,27.011676828512588,-6.481822884079492,26.456200767743915,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-07,27.232381697715507,27.391084668041625,27.62949492370255,27.53549581820386,27.440368866422514,27.5597690238122,27.717178634364746,27.709106696276095,27.904770642164706,28.03798545999924,28.36150872270609,28.379389084388325,28.17406270414682,27.98509061251094,27.977917371588624,27.98068331223942,27.937573240003363,27.925334506580775,28.183296158892794,28.34222508977857,32.41413884871966,28.559872118069602,29.276836363977136,28.607663571389928,28.501741285358364,28.20070639959756,27.907526679434657,27.82983929041903,27.745037368225745,27.613583262368255,27.658868983179072,27.733981946944454,27.72809554481672,27.76008072801632,27.747334519516375,27.860143360010515,27.770416418024375,27.886057584672884,27.514946990294202,27.039035630467314,-9.081731543676694,26.49142687010171,26.242625170028465,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-08,27.244264129404645,27.39917945628265,27.635130226660586,27.540045132713765,27.445910424667524,27.567583733372864,27.722611010761764,27.719484297905307,27.91267458985355,28.043674807181095,28.36943025579917,28.38956085064234,28.184408106424502,28.000483099106813,27.991614902360187,27.99215835169524,27.946895879917562,27.928295264192325,28.181106267580255,28.345223707692178,31.788408459192567,28.558390467714123,29.277123387576438,28.60703158593863,28.501648699747886,28.19912397798117,27.909756935156377,27.830284757268593,27.745939228802964,27.613081035938585,27.662514561077057,27.733429120420066,27.72588442169704,27.761135321927195,27.745514494751017,27.861123077922972,27.772638096812695,27.883878592052618,27.536649536017272,27.066548168664788,-9.953566946906749,26.526502709789458,26.285174868686443,26.634068331364897,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-09,27.255913242628004,27.40690817647632,27.640593841095345,27.544610486015593,27.45119312624608,27.575274322669713,27.728206463521285,27.730929652757474,27.920690278688614,28.049277952368733,28.37714532240813,28.399094420284023,28.194674741446125,28.015318242521722,28.005031215725353,28.003173485941126,27.95586734377894,27.931272372008866,28.178807674268757,28.348020553913535,31.15128172911455,28.557235828188862,29.27752587553814,28.606656380110962,28.50210690913217,28.198252849655244,27.9126029330289,27.831529878230874,27.747555430349124,27.6132769029835,27.665790776769885,27.733175088893848,27.72430823203884,27.761907772141665,27.744041229044328,27.86067765756625,27.77150234418801,27.876234452251378,27.55831129957001,27.094216802689814,-9.335128097148035,26.561389853715298,26.32757488411543,26.668062709636875,26.529931489282752,26.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-10,27.26729977929893,27.41424674490581,27.645871090062673,27.54918990534308,27.456202894780105,27.582816397044212,27.733956734148133,27.743440474903416,27.92879407798526,28.05476929055078,28.384601701537086,28.407926574952384,28.20481384776007,28.029515265348376,28.018115714129742,28.01369257446202,27.964481148971675,27.9343382781934,28.176556623889677,28.35061547173795,30.5111288914484,28.556416949630023,29.278054744461055,28.606553288289525,28.50315006276024,28.198129629614154,27.916149978656488,27.833660289459136,27.749986127736683,27.614247361356014,27.66881392895076,27.73330034320084,27.723474306210765,27.76250284558854,27.743057725323528,27.859189881252156,27.767748173164453,27.864238500697336,27.579920696906317,27.122038969723924,-7.451492661592812,26.596049522818543,26.369752567342715,26.701911098032596,26.559786964954217,26.878611427086927,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-13,27.299619475328146,27.433720887379643,27.660453250701774,27.562976615793996,27.469480990536052,27.6043266360712,27.752044047780597,27.787197146783605,27.953399123593726,28.070348696847987,28.404974781215802,28.429696548257684,28.234017705839268,28.06758629234429,28.05492999896761,28.041969607359587,27.988127738971794,27.944693155357644,28.17144692236571,28.35720612355189,28.64733960280988,28.556036900774345,29.28049482063467,28.608006643090135,28.51004736512468,28.202515003352037,27.931677471627076,27.84603478994367,27.762967208867934,27.62240555337725,27.67740088047627,27.73664145747279,27.726318127512744,27.764180403256805,27.74427475988107,27.85190568945102,27.7474265342196,27.812211431382632,27.64429715688535,27.206327204646502,3.730636530722787,26.698270701053364,26.49424849435933,26.801895405116312,26.648176552283747,26.963431424035594,26.802097347415817,26.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-14,27.30970062651962,27.439311591502545,27.664858769668864,27.56757095019774,27.473294466046926,27.611056106868233,27.758317910924603,27.80375266010806,27.96162078028424,28.075179802091668,28.410978569973423,28.43524310308957,28.243211517339102,28.078578333569723,28.066258135229287,28.050219703610445,27.99526735345449,27.94870525234096,28.1706761499702,28.359017141767282,28.066949384766545,28.55661459365696,29.281619736256552,28.609114154321723,28.51366069958782,28.205618145338676,27.938651115670563,27.85231627533009,27.76939139193987,27.62701840946747,27.680405284371478,27.73893506746481,27.729284843516922,27.764992210448288,27.74641225941922,27.84955024544847,27.73960382557884,27.79252598920916,27.66555232320119,27.23463942746623,8.678708361265908,26.73162576088275,26.534841506082085,26.83448663707224,26.677022150239175,26.99105669674732,26.8355648447058,26.664892093788602,26.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-15,27.31940103692302,27.444431910216007,27.66901991443104,27.572153270773068,27.47679177882469,27.617534141473215,27.764695478959744,27.821216472051724,27.969813685808585,28.07980335917116,28.4165408434022,28.439886333893217,28.252073318772748,28.088644823289076,28.077059123691427,28.057850498396377,28.002032848781536,27.95306827527981,28.170529887869208,28.360644483831503,27.516507764209692,28.55754631784734,29.282911633483216,28.61054705387414,28.517946408067125,28.20955370479058,27.946579349005145,27.859726395419983,27.776931310411182,27.632622636558178,27.683611007343355,27.7418951454666,27.73334918731341,27.76605940416143,27.74955348011173,27.84767180681474,27.732119017987582,27.772993714006333,27.686675508799784,27.263018533153232,13.957408484437444,26.764554261053654,26.574872301011585,26.86660700259566,26.705453713918594,27.01821801939344,26.868567527084945,26.679724476751677,26.259562696503462,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-16,27.32870269893075,27.449073833778744,27.67292815843747,27.576715118344634,27.47996971337198,27.623743966036816,27.771164565190716,27.839528001073955,27.97795472620031,28.084206676634388,28.42164069135847,28.443608695407644,28.260570079048392,28.097751566542527,28.087305428772897,28.064848829936448,28.00842412337395,27.957814627046194,28.171082678076214,28.36209560734755,27.000834390206492,28.558830631345824,29.284375835973314,28.61231131709064,28.522905313222513,28.214318870385572,27.955478282640957,27.868276851835084,27.785607305232613,27.639228448665484,27.687083503734154,27.74555607351376,27.738545974118427,27.76745032278316,27.753761002698777,27.84649533576848,27.72541562621104,27.75430326183535,27.707646451926905,27.29143242446924,19.417987250162447,26.797015346692422,26.614277574283914,26.898198559522005,26.73341255626131,27.04484044343425,26.90100659409624,26.694440026934384,26.269061652193862,26.307206019162646,26.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-17,27.33758948001507,27.453232031445463,27.67657600020287,27.58124695266891,27.482826864338218,27.629670076844572,27.777712328222183,27.858616949698813,27.98602087361265,28.08837921528915,28.42626242217392,28.446400254555204,28.26867138880086,28.105872132111532,28.096973358554767,28.071205366238765,28.014442139158927,27.962970036296937,28.172395445451723,28.36337923896968,26.524157147841066,28.560464393463445,29.286016735228756,28.614411359474577,28.52853268328239,28.219904259748713,27.965352495155784,27.877967023775188,27.795426415034612,27.64683501249937,27.690879753827637,27.749944548841977,27.744897933289458,27.76922723327672,27.759084004222682,27.846219491179475,27.719887915306256,27.737072508862937,27.72844344454365,27.31984408177272,24.924416344552064,26.82896781695655,26.652995578386612,26.929205710068924,26.760842959645657,27.070855022742247,26.932790305419957,26.70898481995585,26.2784375051992,26.314354982400822,26.268516082998055,26.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-20,27.361627338647697,27.462791146555002,27.68589747318341,27.59455075770003,27.48948671444667,27.645610141611105,27.797689443665973,27.919699599401277,28.009540971301114,28.099439050379008,28.4371802722228,28.44920496977017,28.290337847167176,28.124168906645032,28.122327631846712,28.08638833063542,28.030282205533013,27.9810477822961,28.181298601899826,28.366331484784503,25.361504601678092,28.567405484301798,29.292029546256067,28.622746919066206,28.54929494870029,28.241389380906377,28.000699605266817,27.913684788414773,27.83161328582436,27.675485171867827,27.70465371828446,27.767626958871155,27.77093085069245,27.77740551426629,27.782036597371153,27.8523877546209,27.71356277277075,27.699255508386948,27.789551944672095,27.40462161714318,40.54934250361356,26.921356337543767,26.76443186082433,27.01819991134306,26.83945090141749,27.14465226717753,27.02339780412708,26.751102561881126,26.305313248191492,26.334958427529028,26.322654131587164,26.343904051011418,26.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-21,27.368730772357736,27.465014713102853,27.688449192442967,27.598845515236288,27.491082880518682,27.650271762948154,27.804410405945717,27.941000932972482,28.017078990722165,28.10262612707566,28.439836987299238,28.448326232340452,28.296605695708045,28.12823572411567,28.129522014485143,28.090160961848063,28.034838075482764,27.98796322374919,28.185988183495017,28.367057796399276,25.07125545705685,28.570371660220083,29.29440250445831,28.62620303635564,28.557437772031854,28.250030420537676,28.014290070428384,27.9276811660145,27.845809195447536,27.686865463584628,27.710145304856493,27.77503889968228,27.781889075727655,27.78122763340683,27.79204521110888,27.857174937581515,27.715695441760495,27.692626715986183,27.80940712916439,27.43255569391526,45.13331649749759,26.950855418507857,26.79981446015322,27.046360346193328,26.8642697615326,27.167666054523483,27.0517838922482,26.76448794863165,26.313709928709276,26.34140423795484,26.339821443745972,26.373931668368886,26.26928255730772,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-22,27.375366788703275,27.46676808496698,27.690718378018406,27.603046342284944,27.492378388458558,27.654591203980036,27.81113601754897,27.962582459738,28.024428269725448,28.105562012901117,28.442015404023834,28.446581209905652,28.302365372799443,28.13130066392784,28.136077217162477,28.09330258469874,28.039041448853073,27.995316252743244,28.19153810926664,28.367679285160676,24.832265409756445,28.573646100973026,29.29696013458512,28.629993612730928,28.566142084937187,28.259346206271115,28.028705720872527,27.942629318809427,27.860983878399296,27.699076630985562,27.716118435672666,27.78319660195427,27.793934832035234,27.785656007880785,27.803214133527455,27.863461491115377,27.720236371284965,27.689485305200215,27.828958128681407,27.460228602417683,49.27381929339525,26.979634690352405,26.834224413022152,27.073693551485835,26.88832613616669,27.18981730268226,27.079161825141878,26.777480105953654,26.321766563834363,26.34758159636787,26.356377900850237,26.402945648527005,26.288343997862974,26.410220686314258,26.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-23,27.381530505635627,27.468062005377607,27.69270367881777,27.60713721219339,27.493382693796434,27.658560581801485,27.817849508880283,27.984315586610368,28.031566297182355,28.108249082222493,28.443731141580464,28.44400564248812,28.307602199436012,28.13338387731047,28.141992609933048,28.095826845929658,28.042899668607966,28.003092552644077,28.19792760115738,28.368212292030655,24.645211760965935,28.577215473735794,29.29970123519826,28.634113704656095,28.575369829055578,28.269287929415245,28.04388194058288,27.958454691467796,27.87706455938839,27.712051556943674,27.722579246665788,27.792080654123374,27.80701833382026,27.79071647610952,27.81551211948213,27.871288253999083,27.727284328152273,27.690024472828814,27.8481745574761,27.48757378858915,52.911150594534845,27.00765087642197,26.867609316027462,27.10015799573157,26.911582124332348,27.211073079999622,27.105482223311903,26.790043969321104,26.32945562792487,26.353463820049388,26.3722402085477,26.430762454316483,26.30698345231483,26.420285277812503,26.468445460328326,26.35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-24,27.38721891618595,27.468909896560938,27.694404768814657,27.611101017240856,27.494107062209245,27.66217328364212,27.824533455644158,28.006062004566957,28.038470648084015,28.110691861666766,28.44500503762839,28.440642882293552,28.312304118339043,28.134513279233786,28.14727140651339,28.097751222072077,28.04642114121761,28.01127113260233,28.20512226395689,28.368674427022434,24.510180047891197,28.581064746994254,29.302623672702772,28.638556808755236,28.585077391594837,28.279800210225826,28.05974258111075,27.975070406235965,27.89396516080329,27.725712077025886,27.7295253997102,27.801663959825923,27.821077709429044,27.796428805090763,27.828894520130333,27.880669761660396,27.7368888294624,27.694366635777254,27.86702458351674,27.514519775965052,55.998331440331356,27.034860354092235,26.89991832311692,27.125714491823775,26.934002794481238,27.23140645723353,27.130702767399328,26.802147617517107,26.336754882972077,26.359029417683214,26.3873381441322,26.45722685851531,26.32502489935662,26.430054705168086,26.486546259858926,26.365343217592383,26.35,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-27,27.401430366054022,27.468951801947856,27.69781488970969,27.622042749986917,27.494740354868327,27.670824257598166,27.84422396507599,28.069852175686435,28.057558683163933,28.11663201090499,28.446462330443012,28.42637914985461,28.32311918175919,28.132574222068488,28.15937801121142,28.10015725211598,28.055065093468958,28.03791053110043,28.230989068410352,28.369830736629975,24.409195435284516,28.59411617426279,29.312443688264764,28.653735762739437,28.61655954534283,28.314108035422745,28.11049655662694,28.028605989333833,27.94852617668316,27.769859848093816,27.753125419017064,27.83422316249898,27.868311074780134,27.817583555172035,27.874900666342775,27.917893557354464,27.780798025427103,27.73037356717705,27.9210362305267,27.59217394462394,61.68000168259874,27.1112071209319,26.989904868640096,27.196579585844937,26.995948122929388,27.286692932197223,27.199447983635277,26.835425208544684,26.35617072826502,26.373689412175334,26.427539565838337,26.527378038556858,26.37416550819318,26.456511642141695,26.536012432624048,26.40833662738155,26.394899105012115,26.6,,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-28,27.405224982984713,27.468203378402375,27.698396377543688,27.625305597019114,27.494493835285837,27.672969530508936,27.85060239661482,28.090074349048102,28.063305800149536,28.118185942308312,28.446281606556017,28.420453384275532,28.325613331473534,28.13032280268149,28.162219433440285,28.099933448997184,28.057344912322215,28.047354838491362,28.240788119682307,28.37021086526677,24.471271557482567,28.59890076057648,29.316051494251475,28.65937468497792,28.627639165013015,28.32621732840182,28.1281027472906,28.047267846566154,27.9675796372802,27.78526015421839,27.76182007784009,27.846178822700512,27.885413511972434,27.825979568667567,27.891906163382508,27.933113331426394,27.800138881345124,27.74973628256781,27.938073399540055,27.61670992410568,62.35121782489148,27.134746619385467,27.017432978573353,27.21815930589987,27.014737594308528,27.30318746492107,27.219987120547874,26.845431650068846,26.36179411971617,26.37787742050803,26.439139218831993,26.54744676311845,26.388540746178997,26.464121881993407,26.550220341247307,26.420891204390465,26.408270585076743,26.605224383526714,25.85,,,,,,,,,,,,,,,,,,,,,,,,
2014-01-29,27.408557384886834,27.46711622169945,27.698707400426503,27.62833962456377,27.494050859364698,27.674744115609933,27.85685434160844,28.109472529351837,28.06870840733085,28.119550500867675,28.445841506587094,28.414071369697922,28.327551612960246,28.127373602804923,28.164497982994696,28.099254590281387,28.05934596897323,28.05699635846538,28.25101610851683,28.370627207860668,24.576920841687866,28.603864609475547,29.319815986804425,28.665280704912618,28.63889722267023,28.338521714534895,28.14583963004286,28.066100820811137,27.98682309544109,27.8007895227093,27.770861277208677,27.85858298261856,27.90300117683905,27.835035206549485,27.909571775435264,27.949565977181724,27.821545121583494,27.77245237938743,27.954563311370375,27.640415486419425,62.42820875170696,27.157256106785834,27.04365432260166,27.238670308000827,27.032561631514795,27.318714987534378,27.239320708641927,26.854865419974242,26.366995826578602,26.381719217250698,26.449819460873798,26.565811599188443,26.40180239545961,26.47104952153983,26.563079232769287,26.43230666185898,26.42047142992039,26.61012905964006,25.864808291525726,26.0,,,,,,,,,,,,,,,,,,,,,,,
2014-01-30,27.41143581527061,27.465719828040847,27.698753782725046,27.631121238491026,27.493433553662552,27.676149020939974,27.862958447561237,28.127850111963497,28.073744596417157,28.12074312676935,28.445194179047697,28.40732213142746,28.328937699300422,28.123801119856484,28.166239935564427,28.09816113123397,28.06108305092903,28.066774054882092,28.261556936785723,28.371104988732576,24.72267824121053,28.608982497310002,29.323729439388487,28.671437960128316,28.650256778933155,28.35092638776123,28.163561861840883,28.084944099783588,28.006090659632584,27.816303505296535,27.780195834646214,27.871362437090013,27.920939682573884,27.844733807273638,27.927772431471414,27.96710820995502,27.844770764993267,27.798219595174235,27.970465456277807,27.6631896206808,61.94032351957674,27.178689884695736,27.0685273987816,27.258087471334388,27.049403119634103,27.33328458526837,27.25744878938203,26.86371345689883,26.371785336642862,26.385224459502556,26.459588499134345,26.582487179228497,26.413920244823622,26.477278171130788,26.574539398154382,26.442510929919106,26.43138394678363,26.61448361788477,25.87857347922964,25.975770031268606,25.75,,,,,,,,,,,,,,,,,,,,,,
2014-01-31,27.41387039272611,27.464046372624253,27.698542373871803,27.63362576360286,27.49266585488382,27.677186524672738,27.86889270727756,28.145000776313637,28.07839254523744,28.1217834124595,28.444396990924645,28.400302306953186,28.32977788530179,28.119687614995147,28.167475410501456,28.096697356909306,28.062572009202796,28.076620217385962,28.272280889207856,28.371670701254658,24.904486945379347,28.614227501740537,29.32778319331186,28.677829028369896,28.661635339988955,28.363329970967314,28.181112567209457,28.103624548776384,28.025203136001153,27.83164660640394,27.7897620936176,27.884436296151854,27.93908255651207,27.855052637872195,27.94636965676347,27.985570441731987,27.86952058071731,27.82666488757205,27.985737878237803,27.684926393602144,60.92963252121933,27.199001908709057,27.0920122625212,27.27638801946938,27.065247913191392,27.346911345766458,27.27437846437001,26.871965842789706,26.376177425332685,26.388407995765427,26.468467612430345,26.59751644564751,26.424888384742175,26.482811806976947,26.584601432724074,26.451484228022814,26.440961128272285,26.61816293894845,25.89061822924464,25.954229968731386,25.602624385663226,25.3,,,,,,,,,,,,,,,,,,,,,
2014-02-03,27.41863622643784,27.45771770882545,27.696442082870817,27.63921770845809,27.48972045912064,27.67813420820162,27.885447591803462,28.186921134558958,28.089791184148496,28.124211020904042,28.44174166495163,28.378676914574807,28.329120686211343,28.10502018163044,28.168492548872102,28.090573960635595,28.065720271006747,28.105806159791314,28.304080693370864,28.37417163435456,25.617904510440525,28.630432254801434,29.340683432393703,28.69820782275408,28.69498993064112,28.399439678276124,28.231024775591997,28.156806027610923,28.079654180319935,27.874960523430538,27.819122779148735,27.924515096915353,27.993119761843197,27.889416566043998,28.002983476637393,28.04443547037975,27.94931797599365,27.923404708034003,28.02734149983575,27.74279900209042,55.350879465958286,27.252748486019684,27.153765562450186,27.324397630079716,27.106703418496217,27.382365620242442,27.3181443756179,26.893094026900727,26.387186897615553,26.39624537789392,26.490154534350797,26.633538341595585,26.451167460902642,26.495558789530836,26.607088240410484,26.471532876536948,26.462174629805283,26.625286617501967,25.915344286358497,25.912518048535176,25.603930374065538,25.324950047281487,25.049999999999937,,,,,,,,,,,,,,,,,,,,
2014-02-04,27.41942090206334,27.455286040444808,27.695278251912764,27.640357945192545,27.488605982779813,27.677743032028665,27.890472765244766,28.197031402316803,28.09267340780183,28.124857071489686,28.440969869943515,28.37161951965527,28.32787774714507,28.09965659049424,28.16805035043809,28.088114643125728,28.066382548398042,28.115160177674866,28.31406598283091,28.375354445855347,25.89515608099211,28.635888164787353,29.34518593010228,28.705329824454562,28.70555076376237,28.410751095521206,28.246189710979106,28.172964510030802,28.096202941611097,27.887942561546943,27.82887937800685,27.93785221183813,28.01046507447309,27.901882052540316,28.02160607895019,28.064513124725778,27.97653045333323,27.95782877111693,28.03966566686092,27.759291633811394,52.855330892223265,27.268127540935744,27.171342339824893,27.33805164301451,27.118473572079793,27.392460089237087,27.33046172057272,26.898917694032328,26.390212720929878,26.398364268961775,26.495884497113096,26.64284207487363,26.457858520137332,26.498665301882248,26.612339711782344,26.47619689480553,26.467041540311804,26.62660648665018,25.920279580191195,25.90517804944499,25.60436497775376,25.333156841379843,23.652389528892215,24.35,,,,,,,,,,,,,,,,,,,
2014-02-05,27.419821761413257,27.452742530907983,27.693891729598715,27.641099111437196,27.4874585252756,27.677004596182634,27.895213151838053,28.20491411446004,28.095064851768736,28.12544726345586,28.440337978122045,28.36478431087751,28.326138569587922,28.094189214674703,28.167267650340907,28.0855160744881,28.066872089594042,28.124207077942827,28.32352069223691,28.376741399354337,26.184472315219836,28.64131911927744,29.349761265744604,28.712576734453155,28.715694755454585,28.42153728961018,28.260367111837475,28.188061507231552,28.111663562271016,27.899949926390974,27.83850268267101,27.951032452872518,28.027230719024605,27.91478377005425,28.03986223187273,28.08449188554112,28.003483165652543,27.992591011700924,28.051155713440142,27.774232706451382,50.14069903383128,27.282179733228134,27.18737301148763,27.350511432853644,27.129212605294253,27.40173200612548,27.341678187581678,26.904129342583207,26.392951611524058,26.400270787632167,26.50093653549722,26.65094567749361,26.4635850707324,26.501268047284608,26.61662253778381,26.4799822414641,26.47095160450279,26.62751918933538,25.92382612133588,25.90048459749499,25.6047984514569,25.341271362124793,22.62194956812167,24.363295408026662,24.3,,,,,,,,,,,,,,,,,,
2014-02-06,27.419847886859117,27.4501118753843,27.692285972830273,27.641421609708658,27.48629355309004,27.67592201791556,27.899646051701442,28.210420714946444,28.096947672382306,28.125991923445202,28.439885167002217,28.358244870831392,28.323911273978997,28.088687394825318,28.166169836753948,28.082814083946275,28.067198079094567,28.132880512379717,28.332324716046955,28.378343437755905,26.481656175809633,28.646693297146896,29.354388530095378,28.71992285493383,28.725345503304787,28.431710909983256,28.27342383995172,28.20194978242336,28.12588383778481,27.910852473734455,27.847926558978152,27.96397387347029,28.043282962606767,27.92807631780519,28.057618862541055,28.104191710522628,28.02986946045921,28.027281205413356,28.061778790747486,27.787545396887158,47.26132120340674,27.294876838289312,27.201839091137384,27.361768999627678,27.138918755084756,27.410202747618442,27.351814355117778,26.90872873389011,26.395421955581057,26.401982758869956,26.505350731792145,26.657934576789973,26.468388082418244,26.503404569528076,26.620022174930977,26.482962301518615,26.473985750741065,26.628088925089884,25.926131037134727,25.898086889962194,25.605230059897362,25.349272263824584,21.916350069847546,24.37656006464726,24.314215365643378,24.2,,,,,,,,,,,,,,,,,
2014-02-07,27.41950716358224,27.447415562683673,27.690463079559485,27.641307648559426,27.4851235142043,27.674497986998745,27.90374891994451,28.213421913639714,28.09830497503371,28.12649799116842,28.439643468741618,28.352065224800313,28.321203124834156,28.083213364776142,28.164779194403152,28.080040472078313,28.06736749913446,28.141117792243513,28.340367116097646,28.380166992388492,26.782773599429504,28.651978507050387,29.359044227938732,28.727341206486713,28.734430906465995,28.44119139396669,28.285238453936024,28.214494730093943,28.138724958531594,27.920531915120375,27.857088010370475,27.97659811777199,28.05849730757214,27.941711695957956,28.074750969609063,28.123443183535397,28.055404635654195,28.061515612375217,28.07150504499497,27.799162601114325,44.268244708887664,27.30619525185251,27.21472667063535,27.371818860478378,27.147591865138367,27.417892258425432,27.360890633127266,26.912716471560756,26.39764038880588,26.40351614508744,26.509165297224627,26.663890575512003,26.47230797888047,26.505110508868754,26.622619819873048,26.485207215934228,26.47622092658208,26.62837484337915,25.927334442636102,25.897652427596867,25.605658884450698,25.357138901577194,21.49516419936261,24.38976413365675,24.32839823770497,24.209913373654217,24.5,,,,,,,,,,,,,,,,
2014-02-10,27.416344795376258,27.439099474227035,27.683692176010215,27.638196184651775,27.481662199644582,27.668197663852887,27.91385421091943,28.206389186186378,28.099069064997085,28.127803233869862,28.44039819232893,28.33618194403437,28.310253362493835,28.06747374937725,28.159026590315694,28.07154748461712,28.06697313086358,28.16264070907721,28.358952702737724,28.38696339331784,27.67433122490047,28.66697286220351,29.372908180406725,28.749740629572376,28.757638562835684,28.464770219131793,28.312190649694834,28.242913022017913,28.167786219370196,27.941226555530065,27.882414913559316,28.011838094637106,28.098006502946916,27.98415582865659,28.12127120851788,28.176972721935986,28.124385678480312,28.158043981371897,28.095049257068002,27.823316043282453,35.067946249872705,27.331711605998883,27.243847999263732,27.394705135576004,27.167435494877466,27.436451373804804,27.381961701557376,26.921028432896392,26.402924323368477,26.40717647945305,26.517365254681682,26.676324826947273,26.47916502310983,26.507972679023826,26.626348869957905,26.488183834387584,26.47884239516523,26.628045437107907,25.925631563431565,25.905078071106736,25.606916718340504,25.37973729397722,21.565649099979805,24.42873136742533,24.37044050186792,24.239287592335632,24.551539737225355,24.65,,,,,,,,,,,,,,,
